link,name_raw,slug
https://www.congress.gov/member/yvonne-burke/B001102,"Representative Burke, Yvonne B.",yvonne-burke/B001102
https://www.congress.gov/member/omar-burleson/B001111,"Representative Burleson, Omar",omar-burleson/B001111
https://www.congress.gov/member/bill-burlison/B001113,"Representative Burlison, Bill D.",bill-burlison/B001113
https://www.congress.gov/member/conrad-burns/B001126,"Senator Burns, Conrad R.",conrad-burns/B001126
https://www.congress.gov/member/max-burns/B001249,"Representative Burns, Max",max-burns/B001249
https://www.congress.gov/member/richard-burr/B001135,"Senator Burr, Richard",richard-burr/B001135
https://www.congress.gov/member/roland-burris/B001266,"Senator Burris, Roland",roland-burris/B001266
https://www.congress.gov/member/dan-burton/B001149,"Representative Burton, Dan",dan-burton/B001149
https://www.congress.gov/member/john-burton/B001153,"Representative Burton, John",john-burton/B001153
https://www.congress.gov/member/phillip-burton/B001156,"Representative Burton, Phillip",phillip-burton/B001156
https://www.congress.gov/member/sala-burton/B001158,"Representative Burton, Sala",sala-burton/B001158
https://www.congress.gov/member/albert-bustamante/B001172,"Representative Bustamante, Albert G.",albert-bustamante/B001172
https://www.congress.gov/member/cheri-bustos/B001286,"Representative Bustos, Cheri",cheri-bustos/B001286
https://www.congress.gov/member/m-butler/B001182,"Representative Butler, M. Caldwell",m-butler/B001182
https://www.congress.gov/member/g-k-butterfield/B001251,"Representative Butterfield, G. K.",g-k-butterfield/B001251
https://www.congress.gov/member/stephen-buyer/B001203,"Representative Buyer, Steve",stephen-buyer/B001203
https://www.congress.gov/member/harry-byrd/B001209,"Senator Byrd, Harry F.,  Jr.",harry-byrd/B001209
https://www.congress.gov/member/robert-byrd/B001210,"Senator Byrd, Robert C.",robert-byrd/B001210
https://www.congress.gov/member/bradley-byrne/B001289,"Representative Byrne, Bradley",bradley-byrne/B001289
https://www.congress.gov/member/leslie-byrne/B001213,"Representative Byrne, Leslie L.",leslie-byrne/B001213
https://www.congress.gov/member/beverly-byron/B001220,"Representative Byron, Beverly B.",beverly-byron/B001220
https://www.congress.gov/member/goodloe-byron/B001221,"Representative Byron, Goodloe E.",goodloe-byron/B001221
https://www.congress.gov/member/h-callahan/C000052,"Representative Callahan, Sonny",h-callahan/C000052
https://www.congress.gov/member/ken-calvert/C000059,"Representative Calvert, Ken",ken-calvert/C000059
https://www.congress.gov/member/dave-camp/C000071,"Representative Camp, Dave",dave-camp/C000071
https://www.congress.gov/member/john-camp/C000073,"Representative Camp, John N. Happy",john-camp/C000073
https://www.congress.gov/member/ben-campbell/C000077,"Senator Campbell, Ben Nighthorse",ben-campbell/C000077
https://www.congress.gov/member/carroll-campbell/C000079,"Representative Campbell, Carroll A., Jr.",carroll-campbell/C000079
https://www.congress.gov/member/john-campbell/C001064,"Representative Campbell, John",john-campbell/C001064
https://www.congress.gov/member/tom-campbell/C000100,"Representative Campbell, Tom",tom-campbell/C000100
https://www.congress.gov/member/charles-canady/C000107,"Representative Canady, Charles T.",charles-canady/C000107
https://www.congress.gov/member/chris-cannon/C000116,"Representative Cannon, Chris",chris-cannon/C000116
https://www.congress.gov/member/howard-cannon/C000120,"Senator Cannon, Howard W.",howard-cannon/C000120
https://www.congress.gov/member/francisco-canseco/C001082,"Representative Canseco, Francisco ""Quico""",francisco-canseco/C001082
https://www.congress.gov/member/eric-cantor/C001046,"Representative Cantor, Eric",eric-cantor/C001046
https://www.congress.gov/member/maria-cantwell/C000127,"Senator Cantwell, Maria",maria-cantwell/C000127
https://www.congress.gov/member/anh-cao/C001079,"Representative Cao, Anh ""Joseph""",anh-cao/C001079
https://www.congress.gov/member/shelley-capito/C001047,"Senator Capito, Shelley Moore",shelley-capito/C001047
https://www.congress.gov/member/lois-capps/C001036,"Representative Capps, Lois",lois-capps/C001036
https://www.congress.gov/member/walter-capps/C000134,"Representative Capps, Walter",walter-capps/C000134
https://www.congress.gov/member/michael-capuano/C001037,"Representative Capuano, Michael E.",michael-capuano/C001037
https://www.congress.gov/member/bruce-caputo/C000137,"Representative Caputo, Bruce F.",bruce-caputo/C000137
https://www.congress.gov/member/salud-carbajal/C001112,"Representative Carbajal, Salud O.",salud-carbajal/C001112
https://www.congress.gov/member/tony-cardenas/C001097,"Representative Cardenas, Tony",tony-cardenas/C001097
https://www.congress.gov/member/benjamin-cardin/C000141,"Senator Cardin, Benjamin L.",benjamin-cardin/C000141
https://www.congress.gov/member/dennis-cardoza/C001050,"Representative Cardoza, Dennis A.",dennis-cardoza/C001050
https://www.congress.gov/member/hugh-carey/C000143,"Representative Carey, Hugh L.",hugh-carey/C000143
https://www.congress.gov/member/gregory-carman/C000158,"Representative Carman, Gregory W.",gregory-carman/C000158
https://www.congress.gov/member/jean-carnahan/C001043,"Senator Carnahan, Jean",jean-carnahan/C001043
https://www.congress.gov/member/russ-carnahan/C001060,"Representative Carnahan, Russ",russ-carnahan/C001060
https://www.congress.gov/member/charles-carney/C000164,"Representative Carney, Charles J.",charles-carney/C000164
https://www.congress.gov/member/christopher-carney/C001065,"Representative Carney, Christopher P.",christopher-carney/C001065
https://www.congress.gov/member/john-carney/C001083,"Representative Carney, John C., Jr.",john-carney/C001083
https://www.congress.gov/member/william-carney/C000165,"Representative Carney, William",william-carney/C000165
https://www.congress.gov/member/thomas-carper/C000174,"Senator Carper, Thomas R.",thomas-carper/C000174
https://www.congress.gov/member/bob-carr/C000178,"Representative Carr, Bob",bob-carr/C000178
https://www.congress.gov/member/andre-carson/C001072,"Representative Carson, Andre",andre-carson/C001072
https://www.congress.gov/member/brad-carson/C001044,"Representative Carson, Brad",brad-carson/C001044
https://www.congress.gov/member/julia-carson/C000191,"Representative Carson, Julia",julia-carson/C000191
https://www.congress.gov/member/earl-carter/C001103,"Representative Carter, Earl L. ""Buddy""",earl-carter/C001103
https://www.congress.gov/member/john-carter/C001051,"Representative Carter, John R.",john-carter/C001051
https://www.congress.gov/member/tim-carter/C000201,"Representative Carter, Tim Lee",tim-carter/C000201
https://www.congress.gov/member/matt-cartwright/C001090,"Representative Cartwright, Matt",matt-cartwright/C001090
https://www.congress.gov/member/clifford-case/C000220,"Senator Case, Clifford P.",clifford-case/C000220
https://www.congress.gov/member/ed-case/C001055,"Representative Case, Ed",ed-case/C001055
https://www.congress.gov/member/robert-casey/C000228,"Representative Casey, Bob",robert-casey/C000228
https://www.congress.gov/member/bob-casey/C001070,"Senator Casey, Robert P., Jr.",bob-casey/C001070
https://www.congress.gov/member/bill-cassidy/C001075,"Senator Cassidy, Bill",bill-cassidy/C001075
https://www.congress.gov/member/sean-casten/C001117,"Representative Casten, Sean",sean-casten/C001117
https://www.congress.gov/member/michael-castle/C000243,"Representative Castle, Michael N.",michael-castle/C000243
https://www.congress.gov/member/kathy-castor/C001066,"Representative Castor, Kathy",kathy-castor/C001066
https://www.congress.gov/member/joaquin-castro/C001091,"Representative Castro, Joaquin",joaquin-castro/C001091
https://www.congress.gov/member/john-cavanaugh/C000261,"Representative Cavanaugh, John J.",john-cavanaugh/C000261
https://www.congress.gov/member/donald-cazayoux/C001073,"Representative Cazayoux, Donald J., Jr.",donald-cazayoux/C001073
https://www.congress.gov/member/elford-cederberg/C000263,"Representative Cederberg, Elford A.",elford-cederberg/C000263
https://www.congress.gov/member/steve-chabot/C000266,"Representative Chabot, Steve",steve-chabot/C000266
https://www.congress.gov/member/john-chafee/C000269,"Senator Chafee, John H.",john-chafee/C000269
https://www.congress.gov/member/lincoln-chafee/C001040,"Senator Chafee, Lincoln",lincoln-chafee/C001040
https://www.congress.gov/member/jason-chaffetz/C001076,"Representative Chaffetz, Jason",jason-chaffetz/C001076
https://www.congress.gov/member/charles-chamberlain/C000275,"Representative Chamberlain, Charles E.",charles-chamberlain/C000275
https://www.congress.gov/member/saxby-chambliss/C000286,"Senator Chambliss, Saxby",saxby-chambliss/C000286
https://www.congress.gov/member/ben-chandler/C001058,"Representative Chandler, Ben",ben-chandler/C001058
https://www.congress.gov/member/rod-chandler/C000293,"Representative Chandler, Rod D.",rod-chandler/C000293
https://www.congress.gov/member/jim-chapman/C000312,"Representative Chapman, Jim",jim-chapman/C000312
https://www.congress.gov/member/william-chappell/C000321,"Representative Chappell, Bill, Jr.",william-chappell/C000321
https://www.congress.gov/member/eugene-chappie/C000322,"Representative Chappie, Eugene A.",eugene-chappie/C000322
https://www.congress.gov/member/richard-cheney/C000344,"Representative Cheney, Dick",richard-cheney/C000344
https://www.congress.gov/member/liz-cheney/C001109,"Representative Cheney, Liz",liz-cheney/C001109
https://www.congress.gov/member/helen-chenoweth-hage/C000345,"Representative Chenoweth-Hage, Helen",helen-chenoweth-hage/C000345
https://www.congress.gov/member/jeffrey-chiesa/C001100,"Senator Chiesa, Jeff",jeffrey-chiesa/C001100
https://www.congress.gov/member/travis-childers/C001074,"Representative Childers, Travis",travis-childers/C001074
https://www.congress.gov/member/lawton-chiles/C000356,"Senator Chiles, Lawton",lawton-chiles/C000356
https://www.congress.gov/member/shirley-chisholm/C000371,"Representative Chisholm, Shirley",shirley-chisholm/C000371
https://www.congress.gov/member/chris-chocola/C001052,"Representative Chocola, Chris",chris-chocola/C001052
https://www.congress.gov/member/donna-christensen/C000380,"Representative Christensen, Donna M.",donna-christensen/C000380
https://www.congress.gov/member/jon-christensen/C000377,"Representative Christensen, Jon",jon-christensen/C000377
https://www.congress.gov/member/dick-chrysler/C000385,"Representative Chrysler, Dick",dick-chrysler/C000385
https://www.congress.gov/member/judy-chu/C001080,"Representative Chu, Judy",judy-chu/C001080
https://www.congress.gov/member/frank-church/C000388,"Senator Church, Frank",frank-church/C000388
https://www.congress.gov/member/david-cicilline/C001084,"Representative Cicilline, David N.",david-cicilline/C001084
https://www.congress.gov/member/gilbert-cisneros/C001123,"Representative Cisneros, Gilbert Ray, Jr.",gilbert-cisneros/C001123
https://www.congress.gov/member/donald-clancy/C000409,"Representative Clancy, Donald D.",donald-clancy/C000409
https://www.congress.gov/member/richard-clark/C000448,"Senator Clark, Dick",richard-clark/C000448
https://www.congress.gov/member/frank-clark/C000431,"Representative Clark, Frank M.",frank-clark/C000431
https://www.congress.gov/member/katherine-clark/C001101,"Representative Clark, Katherine M.",katherine-clark/C001101
https://www.congress.gov/member/hansen-clarke/C001085,"Representative Clarke, Hansen",hansen-clarke/C001085
https://www.congress.gov/member/james-clarke/C000462,"Representative Clarke, James McC.",james-clarke/C000462
https://www.congress.gov/member/yvette-clarke/C001067,"Representative Clarke, Yvette D.",yvette-clarke/C001067
https://www.congress.gov/member/don-clausen/C000475,"Representative Clausen, Don H.",don-clausen/C000475
https://www.congress.gov/member/curt-clawson/C001102,"Representative Clawson, Curt",curt-clawson/C001102
https://www.congress.gov/member/del-clawson/C000476,"Representative Clawson, Del",del-clawson/C000476
https://www.congress.gov/member/william-clay/C000488,"Representative Clay, William (Bill)",william-clay/C000488
https://www.congress.gov/member/wm-clay/C001049,"Representative Clay, Wm. Lacy",wm-clay/C001049
https://www.congress.gov/member/eva-clayton/C000494,"Representative Clayton, Eva M.",eva-clayton/C000494
https://www.congress.gov/member/emanuel-cleaver/C001061,"Representative Cleaver, Emanuel",emanuel-cleaver/C001061
https://www.congress.gov/member/max-cleland/C001034,"Senator Cleland, Max",max-cleland/C001034
https://www.congress.gov/member/bob-clement/C000503,"Representative Clement, Bob",bob-clement/C000503
https://www.congress.gov/member/james-cleveland/C000512,"Representative Cleveland, James C.",james-cleveland/C000512
https://www.congress.gov/member/ben-cline/C001118,"Representative Cline, Ben",ben-cline/C001118
https://www.congress.gov/member/william-clinger/C000523,"Representative Clinger, William F., Jr.",william-clinger/C000523
https://www.congress.gov/member/hillary-clinton/C001041,"Senator Clinton, Hillary Rodham",hillary-clinton/C001041
https://www.congress.gov/member/michael-cloud/C001115,"Representative Cloud, Michael",michael-cloud/C001115
https://www.congress.gov/member/james-clyburn/C000537,"Representative Clyburn, James E.",james-clyburn/C000537
https://www.congress.gov/member/daniel-coats/C000542,"Senator Coats, Daniel",daniel-coats/C000542
https://www.congress.gov/member/william-cobey/C000555,"Representative Cobey, William W.",william-cobey/C000555
https://www.congress.gov/member/howard-coble/C000556,"Representative Coble, Howard",howard-coble/C000556
https://www.congress.gov/member/tom-coburn/C000560,"Senator Coburn, Tom",tom-coburn/C000560
https://www.congress.gov/member/thad-cochran/C000567,"Senator Cochran, Thad",thad-cochran/C000567
https://www.congress.gov/member/anthony-coelho/C000581,"Representative Coelho, Anthony Lee",anthony-coelho/C000581
https://www.congress.gov/member/mike-coffman/C001077,"Representative Coffman, Mike",mike-coffman/C001077
https://www.congress.gov/member/steve-cohen/C001068,"Representative Cohen, Steve",steve-cohen/C001068
https://www.congress.gov/member/william-cohen/C000598,"Senator Cohen, William S.",william-cohen/C000598
https://www.congress.gov/member/tom-cole/C001053,"Representative Cole, Tom",tom-cole/C001053
